OrderID;Date;CustomerID;Product;Category;Quantity;UnitPrice;Total;PaymentMethod;Country
821;2023-01-19 00:00:00;C7102;Mòbil;Electrònica;2;658,96;1317,92;Transferència;Espanya
822;2023-06-03 00:00:00;C1619;Impressora;Oficina;2;75,58;151,16;Transferència;França
823;2023-05-05 00:00:00;C2296;Teclat;Accessoris;3;98,22;294,66;Targeta;França
824;2023-12-02 00:00:00;C7593;Cadira oficina;Oficina;5;290,43;1452,15;PayPal;Països Baixos
825;2023-12-28 00:00:00;C9199;Ratolí;Accessoris;5;77,69;388,45;Transferència;Països Baixos
826;2023-04-04 00:00:00;C7976;Ratolí;Accessoris;4;64,12;256,48;Targeta;Alemanya
827;2023-07-06 00:00:00;C4667;Mòbil;Electrònica;1;658,23;658,23;Transferència;Alemanya
828;2023-03-27 00:00:00;C3468;Portàtil;Electrònica;5;1195,56;5977,8;Transferència;Alemanya
829;2023-06-05 00:00:00;C5009;Auriculars;Accessoris;5;21,63;108,15;PayPal;França
830;2023-08-04 00:00:00;C3217;Ratolí;Accessoris;5;66,33;331,65;PayPal;França
831;2023-02-24 00:00:00;C6722;Teclat;Accessoris;2;48,78;97,56;Transferència;França
832;2023-12-15 00:00:00;C8618;Impressora;Oficina;3;138,84;416,52;PayPal;Itàlia
833;2023-01-10 00:00:00;C3787;Mòbil;Electrònica;5;1094,64;5473,2;Transferència;Portugal
834;2023-02-03 00:00:00;C3176;Mòbil;Electrònica;3;488,88;1466,64;PayPal;Espanya
835;2023-11-23 00:00:00;C4824;Monitor;Electrònica;5;122,46;612,3;Targeta;Espanya
836;2023-04-27 00:00:00;C8778;Impressora;Oficina;4;272,41;1089,64;PayPal;Espanya
837;2023-12-12 00:00:00;C3765;Ratolí;Accessoris;3;76,57;229,71;Targeta;França
838;2023-04-26 00:00:00;C5956;Ratolí;Accessoris;5;53,54;267,7;Transferència;Espanya
839;2023-03-23 00:00:00;C4008;Impressora;Oficina;3;247,43;742,29;Transferència;Espanya
840;2023-06-03 00:00:00;C4699;Impressora;Oficina;2;134,14;268,28;PayPal;Portugal
841;2023-07-22 00:00:00;C5200;Tablet;Electrònica;3;170,64;511,92;PayPal;Alemanya
842;2023-10-05 00:00:00;C2772;Monitor;Electrònica;1;214,35;214,35;Targeta;Alemanya
843;2023-07-16 00:00:00;C8423;Teclat;Accessoris;4;38,61;154,44;Transferència;Països Baixos
844;2023-05-29 00:00:00;C7242;Tablet;Electrònica;3;477,46;1432,38;Transferència;Itàlia
845;2023-04-19 00:00:00;C1699;Tablet;Electrònica;3;394,75;1184,25;PayPal;Portugal
846;2023-02-09 00:00:00;C8812;Auriculars;Accessoris;2;97,42;194,84;Targeta;Itàlia
847;2023-10-06 00:00:00;C9275;Monitor;Electrònica;4;309,72;1238,88;Targeta;Espanya
848;2023-04-19 00:00:00;C5316;Cadira oficina;Oficina;4;179,41;717,64;PayPal;Països Baixos
849;2023-04-22 00:00:00;C1614;Monitor;Electrònica;3;227,65;682,95;Targeta;Alemanya
850;2023-11-20 00:00:00;C1270;Cadira oficina;Oficina;1;67,87;67,87;Targeta;Portugal
851;2023-07-14 00:00:00;C4607;Portàtil;Electrònica;1;1415,65;1415,65;Targeta;Alemanya
852;2023-11-19 00:00:00;C1289;Portàtil;Electrònica;4;1046,82;4187,28;PayPal;Itàlia
853;2023-09-05 00:00:00;C7771;Cadira oficina;Oficina;5;270,21;1351,05;PayPal;Itàlia
854;2023-12-17 00:00:00;C9445;Impressora;Oficina;5;198,83;994,15;PayPal;França
855;2023-11-09 00:00:00;C4832;Monitor;Electrònica;1;373,35;373,35;PayPal;Països Baixos
856;2023-11-09 00:00:00;C7534;Cadira oficina;Oficina;5;74,72;373,6;Transferència;França
857;2023-11-13 00:00:00;C5307;Mòbil;Electrònica;5;403,58;2017,9;PayPal;Itàlia
858;2023-12-08 00:00:00;C6934;Portàtil;Electrònica;3;961,29;2883,87;Transferència;Països Baixos
859;2023-02-07 00:00:00;C5082;Mòbil;Electrònica;4;391,12;1564,48;Transferència;Països Baixos
860;2023-12-09 00:00:00;C2849;Tablet;Electrònica;1;647,29;647,29;PayPal;Espanya
861;2023-01-25 00:00:00;C1205;Ratolí;Accessoris;5;31,21;156,05;Transferència;Espanya
862;2023-02-16 00:00:00;C4811;Mòbil;Electrònica;3;325,36;976,08;Targeta;Alemanya
863;2023-11-06 00:00:00;C3708;Monitor;Electrònica;5;592,43;2962,15;Transferència;Itàlia
864;2023-10-14 00:00:00;C4273;Tablet;Electrònica;3;262,2;786,6;Targeta;Espanya
865;2023-09-12 00:00:00;C9712;Monitor;Electrònica;2;110,34;220,68;PayPal;Espanya
866;2023-08-02 00:00:00;C3832;Impressora;Oficina;2;144,1;288,2;PayPal;Itàlia
867;2023-04-21 00:00:00;C1152;Auriculars;Accessoris;4;128,28;513,12;PayPal;Països Baixos
868;2023-04-12 00:00:00;C3800;Mòbil;Electrònica;5;329,94;1649,7;PayPal;Espanya
869;2023-02-20 00:00:00;C2104;Portàtil;Electrònica;1;1159,7;1159,7;Targeta;Espanya
870;2023-04-14 00:00:00;C4854;Tablet;Electrònica;2;849,69;1699,38;PayPal;França
871;2023-07-17 00:00:00;C4072;Cadira oficina;Oficina;3;231,44;694,32;Targeta;Alemanya
872;2023-06-16 00:00:00;C1508;Monitor;Electrònica;2;161,02;322,04;Targeta;Portugal
873;2023-09-08 00:00:00;C1680;Auriculars;Accessoris;1;175,1;175,1;Transferència;Itàlia
874;2023-03-11 00:00:00;C5357;Tablet;Electrònica;5;296,43;1482,15;Targeta;Països Baixos
875;2023-01-03 00:00:00;C4408;Portàtil;Electrònica;5;1265,6;6328;Transferència;Portugal
876;2023-06-24 00:00:00;C3230;Impressora;Oficina;4;295,41;1181,64;PayPal;Alemanya
877;2023-09-28 00:00:00;C4171;Auriculars;Accessoris;1;118,88;118,88;Transferència;Espanya
878;2023-12-05 00:00:00;C9234;Monitor;Electrònica;4;493,1;1972,4;Transferència;Alemanya
879;2023-10-16 00:00:00;C2293;Portàtil;Electrònica;2;1387,3;2774,6;Targeta;Alemanya
880;2023-08-04 00:00:00;C3972;USB;Accessoris;4;42,95;171,8;Targeta;Països Baixos
881;2023-06-17 00:00:00;C3240;Monitor;Electrònica;1;508,56;508,56;Targeta;Països Baixos
882;2023-08-28 00:00:00;C2855;Tablet;Electrònica;5;381,63;1908,15;Transferència;Itàlia
883;2023-07-23 00:00:00;C4663;Teclat;Accessoris;3;90,01;270,03;Targeta;Països Baixos
884;2023-03-30 00:00:00;C4731;Monitor;Electrònica;2;165,86;331,72;Targeta;Països Baixos
885;2023-05-31 00:00:00;C4093;Tablet;Electrònica;4;657,86;2631,44;Targeta;Espanya
886;2023-11-24 00:00:00;C4277;Mòbil;Electrònica;5;872,7;4363,5;PayPal;Països Baixos
887;2023-04-24 00:00:00;C8951;Cadira oficina;Oficina;3;209,97;629,91;Targeta;Portugal
888;2023-07-29 00:00:00;C5595;Monitor;Electrònica;3;590,95;1772,85;Targeta;Itàlia
889;2023-04-23 00:00:00;C6131;Monitor;Electrònica;4;437,01;1748,04;PayPal;Portugal
890;2023-10-10 00:00:00;C1139;Monitor;Electrònica;3;243,82;731,46;PayPal;Espanya
891;2023-01-05 00:00:00;C7043;Impressora;Oficina;1;267,45;267,45;Targeta;Portugal
892;2023-02-02 00:00:00;C1049;Cadira oficina;Oficina;3;157,09;471,27;Targeta;Itàlia
893;2023-08-02 00:00:00;C7340;USB;Accessoris;3;24,47;73,41;Targeta;Itàlia
894;2023-10-16 00:00:00;C4765;Teclat;Accessoris;4;22,57;90,28;Transferència;Alemanya
895;2023-05-08 00:00:00;C6941;Impressora;Oficina;3;306,72;920,16;Targeta;Itàlia
896;2023-01-29 00:00:00;C6911;Auriculars;Accessoris;4;128,2;512,8;Targeta;Alemanya
897;2023-12-27 00:00:00;C7361;Auriculars;Accessoris;2;69,74;139,48;Targeta;Països Baixos
898;2023-01-17 00:00:00;C1517;Teclat;Accessoris;2;62,26;124,52;PayPal;Espanya
899;2023-11-14 00:00:00;C2988;Portàtil;Electrònica;4;1183,45;4733,8;PayPal;Països Baixos
900;2023-08-07 00:00:00;C6808;Tablet;Electrònica;4;292,36;1169,44;Targeta;Itàlia
901;2023-09-23 00:00:00;C7241;Cadira oficina;Oficina;3;155,43;466,29;PayPal;Espanya
902;2023-05-04 00:00:00;C7309;Cadira oficina;Oficina;2;175,93;351,86;PayPal;Itàlia
903;2023-10-22 00:00:00;C2518;Monitor;Electrònica;3;584,27;1752,81;Targeta;Espanya
904;2023-02-10 00:00:00;C3195;Auriculars;Accessoris;3;191,26;573,78;Transferència;Itàlia
905;2023-11-18 00:00:00;C3849;Cadira oficina;Oficina;4;203,77;815,08;Transferència;Itàlia
906;2023-09-23 00:00:00;C8519;Mòbil;Electrònica;3;903,79;2711,37;Transferència;Portugal
907;2023-04-10 00:00:00;C6178;Ratolí;Accessoris;1;52,7;52,7;Targeta;Itàlia
908;2023-03-06 00:00:00;C3642;Monitor;Electrònica;5;398,83;1994,15;Targeta;França
909;2023-11-05 00:00:00;C5757;Ratolí;Accessoris;2;17,41;34,82;Transferència;Espanya
910;2023-09-05 00:00:00;C2813;Tablet;Electrònica;5;854,29;4271,45;Targeta;Portugal
911;2023-10-11 00:00:00;C5396;Cadira oficina;Oficina;1;210,05;210,05;Transferència;Països Baixos
912;2023-05-17 00:00:00;C8331;Cadira oficina;Oficina;1;199,9;199,9;Targeta;Alemanya
913;2023-03-14 00:00:00;C3093;Monitor;Electrònica;2;569,83;1139,66;PayPal;Alemanya
914;2023-11-26 00:00:00;C1369;USB;Accessoris;1;13,48;13,48;Transferència;Espanya
915;2023-09-01 00:00:00;C8674;Teclat;Accessoris;2;93;186;Transferència;Itàlia
916;2023-09-28 00:00:00;C4676;Impressora;Oficina;1;79,51;79,51;PayPal;Portugal
917;2023-09-05 00:00:00;C1859;Monitor;Electrònica;3;356,36;1069,08;PayPal;Itàlia
918;2023-02-10 00:00:00;C5017;USB;Accessoris;1;32,6;32,6;PayPal;Espanya
919;2023-09-02 00:00:00;C9342;Auriculars;Accessoris;1;148,53;148,53;PayPal;Alemanya
920;2023-02-16 00:00:00;C6119;Ratolí;Accessoris;4;13,5;54;Targeta;França
921;2023-03-10 00:00:00;C3346;Ratolí;Accessoris;1;27,39;27,39;PayPal;Països Baixos
922;2023-03-02 00:00:00;C6041;Impressora;Oficina;3;136,65;409,95;Transferència;Països Baixos
923;2023-06-10 00:00:00;C5426;Auriculars;Accessoris;2;151,89;303,78;Targeta;França
924;2023-12-04 00:00:00;C5370;Ratolí;Accessoris;2;51,64;103,28;Targeta;Espanya
925;2023-06-23 00:00:00;C2993;Auriculars;Accessoris;5;108,83;544,15;Targeta;Alemanya
926;2023-08-26 00:00:00;C1690;Impressora;Oficina;3;229,76;689,28;PayPal;Alemanya
927;2023-03-14 00:00:00;C8786;Impressora;Oficina;1;319,76;319,76;Transferència;Alemanya
928;2023-10-11 00:00:00;C3912;Impressora;Oficina;1;238,42;238,42;PayPal;Països Baixos
929;2023-12-04 00:00:00;C4258;USB;Accessoris;1;45,29;45,29;Transferència;Països Baixos
930;2023-02-27 00:00:00;C5458;Ratolí;Accessoris;5;41,8;209;Targeta;Països Baixos
931;2023-06-17 00:00:00;C6738;Ratolí;Accessoris;2;54,66;109,32;PayPal;Alemanya
932;2023-01-18 00:00:00;C9033;Ratolí;Accessoris;4;75,54;302,16;Transferència;Alemanya
933;2023-07-05 00:00:00;C8352;Mòbil;Electrònica;3;700,08;2100,24;PayPal;Itàlia
934;2023-12-29 00:00:00;C9003;Impressora;Oficina;5;120,38;601,9;Targeta;Itàlia
935;2023-11-07 00:00:00;C4074;Auriculars;Accessoris;1;57,81;57,81;Transferència;Portugal
936;2023-05-01 00:00:00;C8552;Ratolí;Accessoris;2;38,68;77,36;Targeta;Itàlia
937;2023-05-13 00:00:00;C3032;Mòbil;Electrònica;5;1124,03;5620,15;PayPal;Països Baixos
938;2023-08-30 00:00:00;C3668;Ratolí;Accessoris;5;23;115;Transferència;Portugal
939;2023-10-18 00:00:00;C6059;Monitor;Electrònica;3;513,24;1539,72;Targeta;Itàlia
940;2023-05-20 00:00:00;C3330;Teclat;Accessoris;4;45,36;181,44;Transferència;Portugal
941;2023-10-04 00:00:00;C1060;Monitor;Electrònica;1;357,5;357,5;Transferència;Portugal
942;2023-12-10 00:00:00;C7296;Tablet;Electrònica;4;415,34;1661,36;Transferència;Alemanya
943;2023-02-05 00:00:00;C7121;Auriculars;Accessoris;5;169,06;845,3;PayPal;França
944;2023-10-22 00:00:00;C8024;Auriculars;Accessoris;2;87,23;174,46;Targeta;Països Baixos
945;2023-01-06 00:00:00;C3594;Monitor;Electrònica;1;151,28;151,28;Targeta;Alemanya
946;2023-04-28 00:00:00;C1086;Cadira oficina;Oficina;1;143,73;143,73;Transferència;Alemanya
947;2023-11-09 00:00:00;C3773;Tablet;Electrònica;3;778,43;2335,29;PayPal;Portugal
948;2023-03-28 00:00:00;C3700;Teclat;Accessoris;5;46,07;230,35;PayPal;Espanya
949;2023-04-22 00:00:00;C7038;USB;Accessoris;4;37,49;149,96;Targeta;Països Baixos
950;2023-05-14 00:00:00;C5757;USB;Accessoris;5;24,33;121,65;Transferència;Alemanya
951;2023-05-06 00:00:00;C8081;Auriculars;Accessoris;1;117,45;117,45;PayPal;Portugal
952;2023-05-18 00:00:00;C9306;Teclat;Accessoris;2;107,57;215,14;Transferència;França
953;2023-08-22 00:00:00;C8178;Auriculars;Accessoris;1;60,03;60,03;PayPal;Alemanya
954;2023-04-28 00:00:00;C4453;Portàtil;Electrònica;3;971,75;2915,25;PayPal;Alemanya
955;2023-05-17 00:00:00;C4360;Teclat;Accessoris;3;115,79;347,37;Targeta;França
956;2023-07-14 00:00:00;C7318;Cadira oficina;Oficina;3;162,95;488,85;PayPal;Països Baixos
957;2023-12-20 00:00:00;C6618;Impressora;Oficina;5;313,76;1568,8;Targeta;França
958;2023-04-03 00:00:00;C1238;Monitor;Electrònica;1;373,34;373,34;Targeta;Països Baixos
959;2023-09-02 00:00:00;C5927;Auriculars;Accessoris;1;40,77;40,77;Targeta;Itàlia
960;2023-01-17 00:00:00;C6388;USB;Accessoris;2;46,99;93,98;PayPal;França
961;2023-01-07 00:00:00;C1816;Impressora;Oficina;1;187,15;187,15;Transferència;França
962;2023-08-29 00:00:00;C4645;Monitor;Electrònica;1;575,72;575,72;Transferència;Portugal
963;2023-09-08 00:00:00;C2788;Portàtil;Electrònica;1;1354,93;1354,93;Transferència;Països Baixos
964;2023-04-27 00:00:00;C4893;Monitor;Electrònica;5;304,06;1520,3;PayPal;Portugal
965;2023-04-03 00:00:00;C1504;Auriculars;Accessoris;1;150,22;150,22;Transferència;Alemanya
966;2023-12-30 00:00:00;C7773;Auriculars;Accessoris;1;177,35;177,35;Targeta;Alemanya
967;2023-12-05 00:00:00;C1658;Portàtil;Electrònica;5;1354,09;6770,45;Transferència;Països Baixos
968;2023-09-28 00:00:00;C5994;Monitor;Electrònica;5;527,49;2637,45;PayPal;Països Baixos
969;2023-08-20 00:00:00;C7801;Ratolí;Accessoris;1;10,94;10,94;PayPal;Països Baixos
970;2023-08-12 00:00:00;C4719;Mòbil;Electrònica;2;1101,77;2203,54;Targeta;Portugal
971;2023-08-27 00:00:00;C7328;Mòbil;Electrònica;4;1077,35;4309,4;Targeta;Espanya
972;2023-04-26 00:00:00;C5780;Mòbil;Electrònica;4;943,08;3772,32;PayPal;Països Baixos
973;2023-02-14 00:00:00;C9181;Auriculars;Accessoris;5;101,09;505,45;Transferència;Espanya
974;2023-05-03 00:00:00;C1002;Auriculars;Accessoris;5;98,03;490,15;Transferència;Portugal
975;2023-03-03 00:00:00;C6626;Mòbil;Electrònica;3;550,52;1651,56;PayPal;França
976;2023-05-02 00:00:00;C7239;Impressora;Oficina;3;179,32;537,96;Transferència;França
977;2023-03-03 00:00:00;C1670;Impressora;Oficina;3;52,93;158,79;Targeta;Alemanya
978;2023-07-26 00:00:00;C6167;Impressora;Oficina;5;331,57;1657,85;Targeta;Espanya
979;2023-09-07 00:00:00;C7457;Mòbil;Electrònica;1;266,46;266,46;PayPal;Itàlia
980;2023-11-14 00:00:00;C3854;Mòbil;Electrònica;5;981,96;4909,8;PayPal;Espanya
981;2023-07-28 00:00:00;C6330;USB;Accessoris;4;35,49;141,96;PayPal;Països Baixos
982;2023-02-28 00:00:00;C5678;Portàtil;Electrònica;5;1234,33;6171,65;Transferència;Itàlia
983;2023-08-03 00:00:00;C1990;Monitor;Electrònica;4;431,24;1724,96;PayPal;França
984;2023-10-19 00:00:00;C1489;Auriculars;Accessoris;2;127,49;254,98;Transferència;Països Baixos
985;2023-11-28 00:00:00;C4516;Monitor;Electrònica;2;389,4;778,8;Targeta;Alemanya
986;2023-11-09 00:00:00;C8404;Cadira oficina;Oficina;3;231,94;695,82;PayPal;Espanya
987;2023-05-18 00:00:00;C4278;Monitor;Electrònica;4;207,46;829,84;PayPal;Països Baixos
988;2023-01-02 00:00:00;C7539;Impressora;Oficina;2;245,27;490,54;Targeta;França
989;2023-11-14 00:00:00;C1383;Portàtil;Electrònica;2;1110,7;2221,4;Targeta;Itàlia
990;2023-08-27 00:00:00;C5290;USB;Accessoris;1;29,72;29,72;Targeta;Portugal
991;2023-05-09 00:00:00;C7111;Mòbil;Electrònica;5;1139,07;5695,35;PayPal;França
992;2023-04-20 00:00:00;C1922;Teclat;Accessoris;2;35,05;70,1;Transferència;Espanya
993;2023-07-26 00:00:00;C8647;Cadira oficina;Oficina;2;202,87;405,74;PayPal;França
994;2023-12-23 00:00:00;C7483;Impressora;Oficina;4;316,3;1265,2;PayPal;Portugal
995;2023-09-14 00:00:00;C4748;Cadira oficina;Oficina;4;148,4;593,6;PayPal;Itàlia
996;2023-04-06 00:00:00;C6710;Tablet;Electrònica;5;344,68;1723,4;Targeta;Alemanya
997;2023-06-25 00:00:00;C3103;Ratolí;Accessoris;2;49,01;98,02;Targeta;Portugal
998;2023-04-14 00:00:00;C5172;Monitor;Electrònica;5;200,53;1002,65;Transferència;Espanya
999;2023-09-21 00:00:00;C3378;Auriculars;Accessoris;2;168,57;337,14;Transferència;Països Baixos
1000;2023-09-13 00:00:00;C6669;Monitor;Electrònica;5;506,36;2531,8;PayPal;Portugal
1001;2023-05-20 00:00:00;C9490;USB;Accessoris;4;9,27;37,08;Targeta;Països Baixos
1002;2023-03-02 00:00:00;C2474;Portàtil;Electrònica;3;1453,5;4360,5;Transferència;Espanya
1003;2023-12-17 00:00:00;C7396;USB;Accessoris;3;49,89;149,67;PayPal;Alemanya
1004;2023-07-06 00:00:00;C3964;Ratolí;Accessoris;3;32,27;96,81;PayPal;Itàlia
1005;2023-10-31 00:00:00;C7644;Tablet;Electrònica;3;737,8;2213,4;Transferència;Països Baixos
1006;2023-12-22 00:00:00;C7047;Ratolí;Accessoris;2;26,24;52,48;Targeta;Portugal
1007;2023-12-21 00:00:00;C9706;Ratolí;Accessoris;3;19,29;57,87;Targeta;França
1008;2023-05-05 00:00:00;C1067;Monitor;Electrònica;5;412,31;2061,55;Targeta;Itàlia
1009;2023-06-20 00:00:00;C4521;Mòbil;Electrònica;3;1190,68;3572,04;Targeta;Països Baixos
1010;2023-06-02 00:00:00;C6395;Impressora;Oficina;3;297,59;892,77;Transferència;Espanya
1011;2023-04-20 00:00:00;C7838;Teclat;Accessoris;3;74,8;224,4;Transferència;Països Baixos
1012;2023-02-20 00:00:00;C6780;Cadira oficina;Oficina;3;208,45;625,35;Targeta;Espanya
1013;2023-09-03 00:00:00;C6232;Tablet;Electrònica;4;885,84;3543,36;Targeta;Països Baixos
1014;2023-01-14 00:00:00;C5383;Teclat;Accessoris;1;63,42;63,42;PayPal;Espanya
1015;2023-06-04 00:00:00;C7837;Ratolí;Accessoris;2;41,83;83,66;PayPal;Portugal
1016;2023-10-04 00:00:00;C4716;USB;Accessoris;3;21,79;65,37;Transferència;Espanya
1017;2023-12-11 00:00:00;C3505;Tablet;Electrònica;3;190,79;572,37;Transferència;Portugal
1018;2023-03-05 00:00:00;C7982;Monitor;Electrònica;1;377,34;377,34;PayPal;França
1019;2023-08-02 00:00:00;C8086;Teclat;Accessoris;4;77,93;311,72;Targeta;Països Baixos
1020;2023-04-22 00:00:00;C9566;Portàtil;Electrònica;2;1117,04;2234,08;Targeta;Alemanya
1021;2023-10-23 00:00:00;C2141;Mòbil;Electrònica;4;371,43;1485,72;Transferència;Itàlia
1022;2023-06-05 00:00:00;C4255;Teclat;Accessoris;3;87;261;Transferència;Itàlia
1023;2023-11-18 00:00:00;C9996;Portàtil;Electrònica;5;1467,47;7337,35;PayPal;Alemanya
1024;2023-10-19 00:00:00;C8605;Impressora;Oficina;2;341,83;683,66;Targeta;Països Baixos
1025;2023-10-26 00:00:00;C8175;Tablet;Electrònica;4;587,39;2349,56;Targeta;Portugal
1026;2023-07-28 00:00:00;C5735;Cadira oficina;Oficina;2;75,97;151,94;Targeta;Espanya
1027;2023-01-07 00:00:00;C1975;Impressora;Oficina;3;265,71;797,13;Targeta;França
1028;2023-06-30 00:00:00;C8382;USB;Accessoris;3;43,83;131,49;Transferència;Espanya
1029;2023-06-28 00:00:00;C3259;Ratolí;Accessoris;1;30,06;30,06;Targeta;Espanya
1030;2023-08-27 00:00:00;C4294;USB;Accessoris;1;14,73;14,73;Transferència;Portugal
1031;2023-08-10 00:00:00;C7419;Impressora;Oficina;5;390,68;1953,4;PayPal;Països Baixos
1032;2023-04-29 00:00:00;C4856;Mòbil;Electrònica;5;547,51;2737,55;Transferència;Països Baixos
1033;2023-01-11 00:00:00;C7065;Impressora;Oficina;5;348,39;1741,95;Transferència;Itàlia
1034;2023-10-17 00:00:00;C9954;Impressora;Oficina;2;195,68;391,36;Transferència;Espanya
1035;2023-02-21 00:00:00;C7628;Portàtil;Electrònica;2;1128,38;2256,76;PayPal;Alemanya
1036;2023-05-06 00:00:00;C9775;Monitor;Electrònica;5;364,94;1824,7;PayPal;Portugal
1037;2023-04-20 00:00:00;C1191;Monitor;Electrònica;3;319,87;959,61;Targeta;Espanya
1038;2023-05-18 00:00:00;C5134;Cadira oficina;Oficina;4;131,85;527,4;Targeta;Països Baixos
1039;2023-05-05 00:00:00;C2036;Auriculars;Accessoris;4;85,81;343,24;PayPal;Portugal
1040;2023-10-09 00:00:00;C6457;Auriculars;Accessoris;5;31,26;156,3;PayPal;Espanya
1041;2023-01-31 00:00:00;C8542;Impressora;Oficina;2;169,93;339,86;Targeta;França
1042;2023-07-11 00:00:00;C2289;Auriculars;Accessoris;5;147,2;736;Targeta;Portugal
1043;2023-04-22 00:00:00;C6462;Portàtil;Electrònica;3;1153,86;3461,58;Targeta;França
1044;2023-11-09 00:00:00;C7324;Teclat;Accessoris;2;23,64;47,28;Targeta;Alemanya
1045;2023-10-05 00:00:00;C6208;Teclat;Accessoris;1;58,95;58,95;Targeta;Itàlia
1046;2023-04-16 00:00:00;C7094;Monitor;Electrònica;3;387,14;1161,42;Targeta;Portugal
1047;2023-12-03 00:00:00;C4103;Tablet;Electrònica;5;553,52;2767,6;Transferència;Itàlia
1048;2023-08-06 00:00:00;C8124;Impressora;Oficina;4;361,33;1445,32;Transferència;Itàlia
1049;2023-11-28 00:00:00;C4109;Teclat;Accessoris;1;66,39;66,39;PayPal;Alemanya
1050;2023-08-15 00:00:00;C5143;Portàtil;Electrònica;1;1386,76;1386,76;PayPal;Itàlia
1051;2023-07-06 00:00:00;C3535;Tablet;Electrònica;4;455,1;1820,4;Targeta;Països Baixos
1052;2023-08-17 00:00:00;C6509;Impressora;Oficina;1;118,75;118,75;PayPal;Portugal
1053;2023-07-07 00:00:00;C2881;Cadira oficina;Oficina;1;196,25;196,25;Targeta;Països Baixos
1054;2023-02-08 00:00:00;C2695;USB;Accessoris;4;44,13;176,52;PayPal;Portugal
1055;2023-02-22 00:00:00;C6570;Tablet;Electrònica;4;359,56;1438,24;PayPal;França
1056;2023-09-03 00:00:00;C3785;Cadira oficina;Oficina;5;112,49;562,45;Targeta;Països Baixos
1057;2023-07-19 00:00:00;C3294;Impressora;Oficina;5;366,12;1830,6;PayPal;Portugal
1058;2023-01-06 00:00:00;C5482;Portàtil;Electrònica;1;1199,88;1199,88;Transferència;Itàlia
1059;2023-06-26 00:00:00;C6918;Mòbil;Electrònica;4;1093,99;4375,96;Targeta;Espanya
1060;2023-07-09 00:00:00;C1307;Tablet;Electrònica;5;579,92;2899,6;Targeta;Espanya
1061;2023-10-14 00:00:00;C5820;Mòbil;Electrònica;1;872,76;872,76;Targeta;França
1062;2023-01-13 00:00:00;C3985;Cadira oficina;Oficina;4;269,78;1079,12;Targeta;França
1063;2023-07-24 00:00:00;C1336;Tablet;Electrònica;4;744,45;2977,8;Targeta;Espanya
1064;2023-09-30 00:00:00;C4129;Tablet;Electrònica;1;264,04;264,04;PayPal;Països Baixos
1065;2023-04-19 00:00:00;C8446;Teclat;Accessoris;3;39,89;119,67;Transferència;Espanya
1066;2023-04-21 00:00:00;C5876;Tablet;Electrònica;3;368,6;1105,8;Targeta;França
1067;2023-06-05 00:00:00;C6592;Auriculars;Accessoris;1;104,25;104,25;Transferència;França
1068;2023-09-03 00:00:00;C1721;Auriculars;Accessoris;2;146,45;292,9;PayPal;Països Baixos
1069;2023-04-06 00:00:00;C1497;Ratolí;Accessoris;5;45,9;229,5;PayPal;França
1070;2023-09-26 00:00:00;C2647;Ratolí;Accessoris;2;37,85;75,7;Transferència;França
1071;2023-04-26 00:00:00;C1142;USB;Accessoris;3;20,32;60,96;Targeta;Alemanya
1072;2023-12-30 00:00:00;C7622;Cadira oficina;Oficina;2;278,55;557,1;Transferència;Espanya
1073;2023-11-09 00:00:00;C3696;Tablet;Electrònica;4;242,55;970,2;PayPal;Itàlia
1074;2023-02-13 00:00:00;C3786;Impressora;Oficina;1;343,71;343,71;Targeta;Països Baixos
1075;2023-10-15 00:00:00;C2806;Auriculars;Accessoris;1;155,67;155,67;Targeta;Portugal
1076;2023-03-13 00:00:00;C2690;Tablet;Electrònica;5;499,26;2496,3;Targeta;Portugal
1077;2023-04-17 00:00:00;C4303;Tablet;Electrònica;1;280,12;280,12;PayPal;Alemanya
1078;2023-05-19 00:00:00;C8850;Impressora;Oficina;3;119,94;359,82;PayPal;Espanya
1079;2023-08-09 00:00:00;C4924;Tablet;Electrònica;1;638,64;638,64;Transferència;Portugal
1080;2023-04-12 00:00:00;C9100;Monitor;Electrònica;2;517,53;1035,06;Targeta;Espanya
1081;2023-11-06 00:00:00;C6831;Monitor;Electrònica;3;474,71;1424,13;Transferència;Portugal
1082;2023-05-19 00:00:00;C7999;Ratolí;Accessoris;3;64,27;192,81;Transferència;Espanya
1083;2023-03-04 00:00:00;C2874;Portàtil;Electrònica;3;821,07;2463,21;PayPal;Alemanya
1084;2023-09-30 00:00:00;C2051;Portàtil;Electrònica;3;1245,97;3737,91;Targeta;Portugal
1085;2023-09-01 00:00:00;C7320;Impressora;Oficina;5;346,84;1734,2;Transferència;Alemanya
1086;2023-09-26 00:00:00;C1307;Cadira oficina;Oficina;2;127,59;255,18;PayPal;Espanya
1087;2023-04-15 00:00:00;C2251;Monitor;Electrònica;1;439,06;439,06;PayPal;Països Baixos
1088;2023-07-05 00:00:00;C6869;Monitor;Electrònica;3;411,34;1234,02;Transferència;França
1089;2023-10-11 00:00:00;C5992;Auriculars;Accessoris;3;34,21;102,63;Targeta;Alemanya
1090;2023-07-27 00:00:00;C7513;Portàtil;Electrònica;1;862,29;862,29;PayPal;Portugal
1091;2023-05-17 00:00:00;C1183;Cadira oficina;Oficina;4;282,87;1131,48;Transferència;Itàlia
